Order;Bribri (Nasal as line);Training sentence;Spanish;Source;Dialect
2270;e' ta̱ ¡é! a̱ñì̱ se' mí̱rule e'ta̱ e'ta̱, ie'pa, bìl se' mí̱ke̱ e'köla ë̀ ö se' mí̱ke̱ se' yàmi̱ ta̱, bö́l, ma̱ñá̱l;e' tã é ! ãñìx se' míxrule e'tã e'tã , ie'pa , bìl se' míxkẽ e'köla èq ö se' míxkẽ se' yàmĩ tã , bóql , mãñáxl;cuando vamos entonces , entonces , ellos , cuántos vamos: va solo o vamos con nuestra familia , dos , tres personas;CorpusSofia B12h35m18s21sep2014.html Conversación de dos hombres sobre la pesca;amubri
2271;"ma̱ñá̱l, ma̱ñá̱l ö tkë́l ""nada""e' ë̀, tö́";"mãñáxl , mãñáxl ö tkéql "" nada "" e' èq , tóq";tres , tres o cuatro solo , sí;CorpusSofia B12h35m18s21sep2014.html Conversación de dos hombres sobre la pesca;amubri
2272;e' ta̱ kë̀ a' chö̀wa;e' tã kèq a' chòqwa;entonces ustedes no se pierden;CorpusSofia B12h35m18s21sep2014.html Conversación de dos hombres sobre la pesca;amubri
2273;"aû ""porque"" se' wa̱ ká̱ sú̱rule ¿wè̱s se' chö̀ke̱wa?";"aû "" porque "" se' wã káx súxrule wèxs se' chòqkẽwa ?";no porqué nosotros conocemos el lugar cómo nos vamos a perder ?;CorpusSofia B12h35m18s21sep2014.html Conversación de dos hombres sobre la pesca;amubri
2274;ye' ú̱rke̱ e̱' wêikök;ye' úxrkẽ ẽ' wêikök;yo suelo andar probando suerte;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2275;mì̱kalè ta̱;mìxkalè tã;de vez en cuando;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2276;i̱â̱i̱â̱ e'ta̱ ye' shkö́k rö ká̱ ká̱mî̱ë;ĩâxĩâx e'tã ye' shkóqk rö káx káxmîxë;hace mucho tiempo yo caminaba hasta lugares muy lejanos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2277;î̱ñe̱ e'ta̱ ye' kë̀ mí̱ a ká̱mî̱;îxñẽ e'tã ye' kèq míx a káxmîx;en la actualidad yo no voy lejos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2278;pero ñe̱' be' i chè darë̂rë̂ i ujté dör;pero ñẽ' be' i chè darêqrêq i ujté dör;pero como usted dice el código de cacería es estricto;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2279;ujú;ujú;0;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2280;tsî̱ne̱t tsî̱ne̱t ë̀;tsîxnẽt tsîxnẽt èq;solamente cerca , cerca;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2281;kùkurkùkur;kùkurkùkur;a poca distancia;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2282;be' ú̱rke̱ ká̱mî̱ ta̱;be' úxrkẽ káxmîx tã;cuando usted anda lejos y;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2283;ì e' skà be' ulà dé;ì e' skà be' ulà dé;qué más cosas usted consigue;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2284;ñe̱' ta̱ ye' ú̱n ta̱ a̱wì̱ëka̱ awí̱she̱t a̱wí̱;ñẽ' tã ye' úxn tã ãwìxëkã awíxshẽt ãwíx;en aquel entonces yo andube hacia aquel lado , otro lado de ahí;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2285;bèk batà a̱ a̱wí̱ a̱;bèk batà ã ãwíx ã;arriba en la loma del árbol de ocora;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2286;kàlbli ajké̱;kàlbli ajkéx;hacia Kàlbli;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2287;e' ta̱ ì eʼ ku̱è̱ sö;e' tã ì e' kũèx sö;entonces qué encontramos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2288;wè̱s si̱ni̱' ku̱è̱ sö;wèxs sĩnĩ' kũèx sö;pues encontramos chancho de monte;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2289;si̱ni̱' ku̱è̱ sö;sĩnĩ' kũèx sö;encontramos chancho de monte;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2290;wìm ku̱è̱ sö;wìm kũèx sö;encontramos mono congo;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2291;sàl ku̱è̱ tso' i dómi̱ dù kö̀ie ku̱è̱ sö;sàl kũèx tso' i dómĩ dù kòqie kũèx sö;encontramos mono colorado , hay , andan , encontramos pájaros emplumados;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2292;dawë́ ku̱è̱ sö;dawéq kũèx sö;encontramos pavones ?;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2293;"no, dawë́ ichö́k e' kë̀ sú̱rule ye' wö̀bla ichö́k wa̱ ""pero"" ie'pa i chè i tso'";"no , dawéq ichóqk e' kèq súxrule ye' wòqbla ichóqk wã "" pero "" ie'pa i chè i tso'";no , el legítimo pavón no lo he conocido con mis propia vista , pero ellos dicen lo hay;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2294;dù kièke̱ kù e' ku̱è̱ sö;dù kièkẽ kù e' kũèx sö;un pájaro llamado kù encontramos eso ?;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2295;no, kë̀ ye' wa̱ ése sú̱rule;no , kèq ye' wã ése súxrule;no , de ese no lo he visto;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2296;kë̀ sú̱rule be' wa̱;kèq súxrule be' wã;usted no lo conoce ?;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2297;û̱jù̱;ûxjùx;no;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2298;kë̀ i ta̱' ië̀ka̱ wake';kèq i tã' ièqkã wake';no lo hay por este lado de todos modos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2299;"aí ë ka̱ e' i tso' ""pero"" kë̀ ye' wa̱ i sú̱rule táie ìs brö̀ ie' wák";"aí ë kã e' i tso' "" pero "" kèq ye' wã i súxrule táie ìs bròq ie' wák";por aqul lado hay pero presencialmente yo no lo conozco , como es su figura;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2300;dawë́ e' kë̀ sú̱rule be' wa̱;dawéq e' kèq súxrule be' wã;el pavón ese usted no lo conoce ?;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2301;dawë́ kë̀ sú̱rule ye' wa̱ táie ichö́k;dawéq kèq súxrule ye' wã táie ichóqk;el legítimo pavón no lo conozco presencialmente;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2302;wìm ñe̱' ku̱èke̱ sö e'r ka̱mî̱ ö kúkúne̱;wìm ñẽ' kũèkẽ sö e'r kãmîx ö kúkúnẽ;ese mono congo que encontramos es lejos o bastante cerca;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2303;"no, ká̱mî̱ e' ""sí"" e' tso'";"no , káxmîx e' "" sí "" e' tso'";no , lejos sí hay de esos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2304;tsî̱ne̱t kë̀ ie' ku̱ ie' sé̱rke̱ ká̱mî̱;tsîxnẽt kèq ie' kũ ie' séxrkẽ káxmîx;cerca no está el , él vive lejos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2305;ó ska se' ulà dé;ó ska se' ulà dé;atrapamos hasta lo sagrado;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2306;no, ó tso' érë ie' sa' ëltë a̱ ta̱;no , ó tso' érë ie' sa' ëltë ã tã;no , sagrado hay pero ella para nuestro grupo;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2307;ie'... sa' i̱a̱ bribri ichö́kle ie ta̱ sa' ie' rö ó;ie' . . . sa' ĩã bribri ichóqkle ie tã sa' ie' rö ó;ella ...para nosotros que todavía somos bribris verdaderos , ella es sagrada para nosotros;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2308;ie'r ó be' a̱ ta̱;ie'r ó be' ã tã;ella es sagrada para usted;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2309;ie' rö ó ye' a̱ ta̱ sa'... sa'r ie' dalö̀tse̱;ie' rö ó ye' ã tã sa' . . . sa'r ie' dalòqtsẽ;ella es sagrada para mí , nosotros le guardamos respeto;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2310;kë̀ sa' ie' tsiríwe̱;kèq sa' ie' tsiríwẽ;nosotros no la molestamos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2311;be' kë̀ ie' na̱mé̱;be' kèq ie' nãméx;usted no es depredador de ella;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2312;u̱'u̱ kë̀ ye' ie' na̱mé̱, kë̀ ye' ie', kë̀ sa' ie' tsiríwe̱ bua';ũ'ũ kèq ye' ie' nãméx , kèq ye' ie' , kèq sa' ie' tsiríwẽ bua';yo no soy su depredador , yo no lo soy , nosotros no la molestamos mucho;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2313;ye' i pàtse érë kë̀ ye'... kë̀ sa' i tsiríwe̱ bua'ë bua'ë, sa' e' ta̱ sa' sawàna̱ i̱a̱ ie' yö̀ki̱;ye' i pàtse érë kèq ye' . . . kèq sa' i tsiríwẽ bua'ë bua'ë , sa' e' tã sa' sawànã ĩã ie' yòqkĩ;yo la pruebo , pero nosotros no la molestamos mucho mucho , nosotros todavía le tenemos miedo a ella;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2314;kutà ie ne̱ irir;kutà ie nẽ irir;es una hermana;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2315;ajá;ajá;ajá;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2316;e's;e's;así es;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2317;ye' é̱n be' dawö' ie irir;ye' éxn be' dawö' ie irir;yo pensaba que era su prima;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2318;no, kë̀ ye' dawö'ie;no , kèq ye' dawö'ie;no , es mi prima;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2319;no;no;no;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2320;kutàie irir wak kë̀ ye' i tsiríwe̱;kutàie irir wak kèq ye' i tsiríwẽ;como hermana que es , no la molesto;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2321;ñe̱' ta̱ se' ulà dé kö̀chi ska ta̱ bìtöm se' ulà dé ska;ñẽ' tã se' ulà dé kòqchi ska tã bìtöm se' ulà dé ska;cuando atrapamos chancho de monte hasta cuántos podíamos atrapar;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2322;wès alê ta̱ i tè sö tkë́lka e;wès alê tã i tè sö tkéqlka e;a veces tiramos cuatro;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2323;e' ta̱ e̱' se' kapö̀râ ö se' dótkene̱;e' tã ẽ' se' kapòqrâ ö se' dótkenẽ;entonces ahí dormimos o volvemos a regresar ?;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2324;no, se' mí̱a̱ ka̱mî̱ irir e̱' se' mi̱'ke̱ kapö'we dö̀ne̱ ma̱ñê̱k, tkê̱k e' ta̱ se' dótkene̱;no , se' míxã kãmîx irir ẽ' se' mĩ'kẽ kapö'we dòqnẽ mãñêxk , tkêxk e' tã se' dótkenẽ;no , nos vamos ... es lejos . Ahí vamos a dormir , regresamos entonces al tercer , cuarto día;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2325;e' ta̱ bíl, bíl a' ú̱rke̱;e' tã bíl , bíl a' úxrkẽ;entonces cuántos , cuántos viajan ustedes ?;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2326;ú̱rke̱ mì̱kalè ma̱ñá̱l ö ské̱l;úxrkẽ mìxkalè mãñáxl ö skéxl;a veces viajan tres o cinco;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2327;se' mí̱tke̱ kapö̂we;se' míxtkẽ kapôqwe;nos íbamos ya a quedarnos a dormir;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2328;se' mí̱a̱tke kapö̂we, kë̀ e' dë'i̱a̱, se' mi̱'ke̱ chkö̀ ki̱ ì ki̱;se' míxãtke kapôqwe , kèq e' dë'ĩã , se' mĩ'kẽ chkòq kĩ ì kĩ;nos vamos a dormir , no se regresa , vamos con comida y otros;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2329;ù̱ ki̱ ì ki̱ kapö̀râ i̱e̱';ùx kĩ ì kĩ kapòqrâ ĩẽ';con ollas , con cosas , dormirse ahí mismo;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2330;a̱là̱chka ki̱ ì ki̱;ãlàxchka kĩ ì kĩ;con chicha de masa de maíz , y otras;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2331;ése wë́rke̱ ma̱ se' wa̱ i mi̱'ke̱, tsá̱li̱ ta̱ sö, sö i wö̀ppèke̱;ése wéqrkẽ mã se' wã i mĩ'kẽ , tsáxlĩ tã sö , sö i wòqppèkẽ;de esos si hay , pues lo llevamos , en la tarde lo tomamos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2332;kaë̀ chkàla wë́rke̱ ta̱ e' mi̱'ke̱;kaèq chkàla wéqrkẽ tã e' mĩ'kẽ;si hay chicha de pejibaye , pues eso se lleva;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2333;e' mi̱'ke̱ se' wa̱ ma̱ e' ta̱ i tso' ma̱;e' mĩ'kẽ se' wã mã e' tã i tso' mã;pues entonces llevamos eso , pues si lo hay;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2334;kë̀ i ta̱ e' ta̱ se' wêina̱ e' ta̱ káme;kèq i tã e' tã se' wêinã e' tã káme;si no hay sufrimos , entonces en ayuna;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2335;kàrbli ki̱ be' ú̱rke̱ a̱wí̱ e' ëka̱ ta̱ kë̀ be' ú̱r ta̱ ali'wöla wéblök;kàrbli kĩ be' úxrkẽ ãwíx e' ëkã tã kèq be' úxr tã ali'wöla wéblök;usted anda allá sobre El Kalbli pues en ese lado usted no anda ver peces;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2336;"no, ma̱ ká̱ íjkë ta̱ ta̱î̱ di' tso' ta̱ kë̀ ie' wë́r, ma̱ dawáska e' ta̱ ""sí""";"no , mã káx íjkë tã tãîx di' tso' tã kèq ie' wéqr , mã dawáska e' tã "" sí """;no , pues en estos tiempos los ríos estan grandes y así no se ve , pues en verano sí;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2337;dawáska e' ta̱ be' mi̱'ke̱ sulë̀ wa i wéblök;dawáska e' tã be' mĩ'kẽ sulèq wa i wéblök;en verano entonces usted va con la flecha a verlos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2338;érë kë̀ ie' ki̱ i ku̱' bua'ie;érë kèq ie' kĩ i kũ' bua'ie;pero en ella no hay mucho;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2339;kë̀ e' ki̱ i ku̱ bua'ie;kèq e' kĩ i kũ bua'ie;en esa no hay mucho;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2340;ö i tso' êrë kë̀ ie' ki̱ i ku̱ bua'ie;ö i tso' êrë kèq ie' kĩ i kũ bua'ie;o los hay , pero en ella no hay mucho;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2341;e'töm, e'töm;e'töm , e'töm;unos , unos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2342;e'töm, e'töm érë tsîrala;e'töm , e'töm érë tsîrala;unos , unos pero pequeñitos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2343;i wa ie'pa ye' a̱ i chè ta̱î̱ kàlbli ki̱ ni̱mà̱ tso';i wa ie'pa ye' ã i chè tãîx kàlbli kĩ nĩmàx tso';como a mí me dicen que hay muchos peces en el Karbli;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2344;no, ie'pa tso' ká̱chök;no , ie'pa tso' káxchök;no , ellos están mintiendo;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2345;e' ta̱ wé̱ ë̀töm ki̱ bua'ie i tso';e' tã wéx èqtöm kĩ bua'ie i tso';entonces , en cuál hay más;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2346;Tsu'ku ki̱ i tso' bua'ie e̱na̱ U̱lé̱;Tsu'ku kĩ i tso' bua'ie ẽnã U̱léx;en Tsu'ku hay más y en el Urén;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2347;Kàrbli i tso' e' tso' êrë tsîrala i wák;Kàrbli i tso' e' tso' êrë tsîrala i wák;de haber hay en Kàrbli , pero pequeñitos sus tamaños;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2348;sö ichö̀ i wö̀ wö̀ shlë́wöla;sö ichòq i wòq wòq shléqwöla;podemos decir los diminutos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2349;shlë́wöla, shlë́wöla;shléqwöla , shléqwöla;diminutos , diminutos;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2350;uju;uju;uju;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
2351;e' ta̱ Tsu'ku ki̱ Tsu'ku ki̱ i tso' e' ëltë dör wî̱wî̱ë;e' tã Tsu'ku kĩ Tsu'ku kĩ i tso' e' ëltë dör wîxwîxë;entonces en Tsu'ku , lo que hay en Tsuʼku son de los grandes;CorpusSofia B17h20m21s20jun2015.html Conversación de dos hombres sobre los animales de la montaña;amubri
